row_col	0	0.001	0.002	0.003	0.004	0.005	0.006	0.007	0.008	0.009	0.01	0.011	0.012	0.013	0.014	0.015	0.016	0.017	0.018	0.019	0.02	0.021	0.022	0.023	0.024	0.025	0.026	0.027	0.028	0.029	0.03	0.031	0.032	0.033	0.034	0.035	0.036	0.037	0.038	0.039	0.04	0.041	0.042	0.043	0.044	0.045	0.046	0.047	0.048	0.049	0.05	0.051	0.052	0.053	0.054	0.055	0.056	0.057	0.058	0.059	0.06	0.061	0.062	0.063	0.064	0.065	0.066	0.067	0.068	0.069	0.07	0.071	0.072	0.073	0.074	0.075	0.076	0.077	0.078	0.079	0.08	0.081	0.082	0.083	0.084	0.085	0.086	0.087	0.088	0.089	0.09	0.091	0.092	0.093	0.094	0.095	0.096	0.097	0.098	0.099	0.1
vADH	1507.74275898636	34.5707110841058	38.8802712103033	42.3846289160025	45.6502785373124	48.7785605518237	51.75186431108	54.5449274463207	57.1447206238771	59.5501333290974	61.7684911044066	63.8123486068523	65.6970476650699	67.4389701755039	69.0543488388248	70.5585111748107	71.9654503449295	73.2876319316408	74.5359615546135	75.7198537828094	76.8473580431475	77.925310550128	78.9594918549533	79.9547779363108	80.9152780800334	81.8444568258683	82.7452394550944	83.6201018401742	84.4711461346935	85.3001639321254	86.1086889373327	86.8980404376581	87.6693592692135	88.423637481968	89.1617427956914	89.8844387779979	90.5924014546303	91.2862330585737	91.9664733792856	92.6336091749585	93.2880819650734	93.9302945117267	94.5606162180463	95.179387640624	95.7869242568292	96.3835196341537	96.9694480962445	97.5449669736645	98.1103185092104	98.6657314823563	99.2114226070682	99.7475976778459	100.274452631225	100.792174405062	101.300941711308	101.80092569618	102.292290532182	102.775193926052	103.249787578802	103.716217588211	104.174624814751	104.625145203748	105.067910091227	105.503046453545	105.930677189685	106.350921295884	106.763894150713	107.169707622394	107.568470322247	107.960287823725	108.345262586341	108.723494546229	109.095080790179	109.46011604866	109.81869269472	110.170900909664	110.516828818761	110.856562635213	111.190186790848	111.517784065216	111.83943572224	112.155221638058	112.46522047744	112.769509689874	113.068165815143	113.36126459441	113.648880872453	113.931089155532	114.207963160659	114.479576779228	114.746003089623	115.007315715822	115.263588009607	115.514893608	115.761306546371	116.002901277759	116.239752828665	116.47193698751	116.699530261901	116.922610141304	117.141255108083
vALD	268.338340806766	236.472858885163	206.199614711697	179.558273390161	157.34625100123	139.530532572964	125.656693935666	115.09775892494	107.204215540568	101.384810401454	97.1406794941929	94.0714094619878	91.8666159780065	90.2917031795059	89.1726463681294	88.3821467164698	87.8280400371659	87.444077730189	87.1828477053582	87.0104764627588	86.9027397305997	86.8422515542584	86.8164576094215	86.8162145573088	86.834793439605	86.8671821813953	86.9095990645456	86.9591532161471	87.0136068331653	87.0712080185116	87.130571648243	87.1905941114663	87.2503910497119	87.3092513013186	87.3666021869297	87.4219829045637	87.4750238837286	87.5254303216829	87.5729690511983	87.6174578489575	87.6587566928238	87.6967605377306	87.7313933271148	87.7626030048749	87.7903573486484	87.8146404889979	87.8354499959993	87.8527944444575	87.866691380485	87.8771656186974	87.8842478329114	87.8879733883867	87.8883813602011	87.8855137428415	87.8794147939063	87.8701304999653	87.8577081510519	87.8421959981816	87.823642986953	87.8020985554399	87.7776124821854	87.7502347840625	87.7200156473684	87.6870053988231	87.6512544956015	87.6128135492825	87.5717333695277	87.5280649900033	87.4818597962724	87.4331695495769	87.3820465590129	87.3285436121829	87.2727143091042	87.2146130425496	87.1542951235927	87.0918169160632	87.0272359446378	86.9606110175564	86.8920023395524	86.821471616076	86.749082160147	86.6748989839312	86.5989888954521	86.5214205711802	86.442264607902	86.3615936076106	86.279482185631	86.1960070115424	86.1112468234144	86.0252823474543	85.9381964818627	85.8500738334105	85.7610011269108	85.6710667972123	85.5803609779196	85.4889753475876	85.3970029754974	85.304538149659	85.2116761584226	85.1185130815723	85.0251455547919
vATP	84.5597190505964	83.9339600168207	84.565420856499	85.4881082969698	86.4501873404727	87.3423403054885	88.1126200642502	88.7392853832661	89.2178687879904	89.5537035304019	89.7575020790892	89.8427527833963	89.8241542642051	89.7166296184415	89.5346793208889	89.2919544754005	89.0009904860266	88.673064446902	88.3181475551131	87.9449272221431	87.5608765683342	87.1723527756384	86.784709801454	86.4024151113888	86.0291631799266	85.6679815650911	85.3213271807556	84.9911718608922	84.6790772251303	84.3862593336314	84.113644194164	83.8619148980253	83.6315515335086	83.4228648224865	83.2360244049708	83.0710825439642	82.92799394378	82.8066323574104	82.7068044521792	82.6282613870088	82.5707084802268	82.5338132804772	82.5172123051967	82.520516667101	82.5433167708238	82.5851862355371	82.6456851702797	82.7243629085208	82.8207602893103	82.9344115692729	83.0648460127825	83.2115892110348	83.3741641953381	83.5520923611904	83.744894234023	83.9520901117474	84.173200597826	84.4077470455842	84.6552519282376	84.9152391473835	85.1872342905858	85.4707648475285	85.7653603911234	86.0705527317107	86.3858760480524	86.7108670016696	87.0450648384678	87.3880114735637	87.7392515829172	88.0983326733626	88.4648051716612	88.8382224734184	89.2181410523426	89.6041205256864	89.9957237406365	90.3925168675143	90.7940694965745	91.1999547495229	91.6097493956888	92.0230339803032	92.4393929654205	92.8584148845777	93.2796925035164	93.7028230052964	94.1274081897508	94.5530546829664	94.9793741585684	95.4059835873789	95.8325054967727	96.2585682353658	96.6838062982863	97.1078605694906	97.5303787151588	97.9510154723586	98.3694330106244	98.7853012854762	99.1982984080516	99.608111013213	100.014434640569	100.416974116962	100.815443931872
vENO	241.997984714111	209.110280744682	198.744655519981	191.264034759884	184.508630751089	178.023932500656	171.766634985175	165.800652843117	160.210631711383	155.070814850253	150.432825567395	146.322386352449	142.740988653959	139.670214492748	137.077122595867	134.919600352118	133.151009508391	131.723814157674	130.59214604595	129.713424980592	129.049227188271	128.565605354916	128.233042146099	128.026179260175	127.923429169192	127.906539282028	127.960154648323	128.071405600806	128.22953364021	128.425561788877	128.652007825357	128.902639844339	129.172268869989	129.456574505228	129.751958833565	130.055424645308	130.364474382546	130.677025802253	130.991342269913	131.305974836803	131.61971426733	131.931551239531	132.240643326833	132.546287597648	132.847897851142	133.144985698349	133.437144818104	133.724037851813	134.005385486998	134.280957317911	134.550564253083	134.814052175461	135.071296591365	135.322198208688	135.566679193682	135.804680060778	136.03615705634	136.261079968773	136.47943030129	136.69119973853	136.896388871494	137.095006134566	137.287066923848	137.472592874942	137.651611262111	137.82415452518	137.990259885208	138.14996901983	138.30332787093	138.450386461504	138.591198789839	138.72582268796	138.854319909609	138.976756109183	139.093200836499	139.203727634933	139.308414120785	139.407342098211	139.500597682496	139.588271429563	139.670458484139	139.747258725702	139.818776921544	139.885122895145	139.946411642908	140.002763493751	140.054304231036	140.101165208559	140.143483472112	140.181401743134	140.215068703289	140.244638619471	140.270271753132	140.292134086146	140.310397278962	140.325238562764	140.336840577856	140.345391160881	140.351083077751	140.354113734601	140.354684813376
vG3PDH	41.1767290481969	42.1436009988216	45.03311993098	46.9896929210248	48.2744209136759	49.0900651764405	49.5814257350965	49.8475977507176	49.9559678983145	49.9527471286023	49.8700319684414	49.730406621718	49.5499504588495	49.3402299952338	49.1096400277517	48.8643208539768	48.608794546182	48.3464117431264	48.0796685567231	47.8104332280087	47.5401094337619	47.2697546541265	47.0001664640939	46.7319458745826	46.4655440421254	46.2012970194162	45.9394517871166	45.6801859228639	45.4236225995129	45.1698421151633	44.9188908678134	44.6707883741927	44.4255328220248	44.1831054911438	43.9434743009891	43.7065966704728	43.4724218310119	43.2408927127025	43.0119474793823	42.785520781947	42.5615447816568	42.3399499853797	42.1206659261269	41.9036217160925	41.6887464941762	41.4759697862901	41.2652217933736	41.0564336194132	40.8495374496149	40.6444666883105	40.4411560621366	40.2395416944932	40.0395611585048	39.8411535103351	39.6442593069705	39.4488206119258	39.2547809908037	39.0620854990307	38.8706806634481	38.680514459256	38.4915362835822	38.3036969267195	38.1169485419162	37.93124461453	37.7465399311614	37.5627905493701	37.3799537685319	37.1979881018814	37.01685325073	36.8365100808101	36.6569206011262	36.4780479447333	36.2998563531067	36.1223111645029	35.9453788040518	35.7690267779209	35.5932236710139	35.4179391485982	35.2431439614558	35.0688099550046	34.8949100823512	34.7214184215412	34.5483101957461	34.3755617986712	34.2031508241971	34.0310560986543	33.8592577167391	33.687737082503	33.5164769528788	33.3454614839271	33.1746762830064	33.0041084575898	32.8337466734513	32.6635812104458	32.4936040206464	32.3238087877171	32.1541909860862	31.9847479407256	31.815478884632	31.6463850148086	31.4774695464909
vGAPDH	124.68916413478	111.297224571591	127.461538090851	132.605587727233	132.964984236189	131.5602167791	129.766376894993	128.14368046119	126.86722155226	125.944510589314	125.321875650695	124.933284650995	124.720042035353	124.636473333939	124.649490739589	124.736020507825	124.880162326133	125.07080014482	125.299859690866	125.561145402498	125.849622894639	126.160998467691	126.491495712031	126.837738009303	127.196690681406	127.565630950831	127.942130526499	128.324036290532	128.70945553665	129.096735053991	129.484441259157	129.871338536771	130.256368123388	130.638627746298	131.017352353117	131.391896628017	131.761718968385	132.126367325545	132.485466486396	132.838707332638	133.185837053501	133.526650815599	133.860984946492	134.188710512038	134.50972824769	134.823964082914	135.131365354383	135.431897594183	135.725541810866	136.012292158088	136.29215409577	136.565142521959	136.831280657724	137.090598700772	137.343132897127	137.588924796737	137.828020397332	138.060469827989	138.286326584446	138.505647452554	138.718491970864	138.924922217201	139.125002898167	139.31880035498	139.506384105529	139.687824345344	139.86319519193	140.032569623424	140.196026774547	140.35364388591	140.505504060288	140.651687256215	140.792280103313	140.927370823903	141.057048420177	141.181405103698	141.300535123518	141.414535599285	141.523506233271	141.627549213261	141.726769474008	141.821274865966	141.911175946991	141.996586124888	142.077621569703	142.154401857326	142.22704796443	142.295686257728	142.360442034572	142.421446796286	142.4788353708	142.532735141301	142.583289463704	142.630635724371	142.674914031904	142.716266292571	142.75483541508	142.790765049046	142.824199266372	142.855282114179	142.884157230839
vGLK	81.0449255307434	83.5279892244357	85.4761006713466	86.8168755310837	87.6973976906326	88.2424104543838	88.5485928638014	88.6900755978148	88.7225241388712	88.6863713262985	88.6099173194308	88.512261013265	88.4058411856051	88.2984618036052	88.1948034473586	88.0974974736377	88.0078632494819	87.9264017274783	87.8531198538193	87.7877405261256	87.7298364156463	87.6789135585436	87.634462115333	87.5959858811555	87.563018131948	87.535128913564	87.5119270753235	87.4930592227581	87.4782069841354	87.4670834735304	87.4594295323069	87.4550100384555	87.4536104784883	87.4550338853382	87.4590981510568	87.465633722721	87.4744816843423	87.485492120122	87.498522817074	87.5134381876546	87.5301084250864	87.5484088343533	87.5682193201951	87.5894240000355	87.61191092054	87.6355718568913	87.6603021776491	87.6860007600114	87.7125699426183	87.7399155063478	87.7679466757737	87.7965761275766	87.8257200005262	87.855297918634	87.8852329997346	87.9154518599882	87.9458846126226	87.9764648531855	88.0071296350735	88.0378194340647	88.0684781000965	88.099052798469	88.1294939400724	88.1597551017646	88.1897929378465	88.2195670827751	88.2490400490343	88.2781771151777	88.3069462171989	88.3353178268715	88.3632648397593	88.3907624409349	88.4177880057378	88.4443209686618	88.4703427088511	88.4958364380195	88.5207870887021	88.5451812083573	88.569006858758	88.5922535179811	88.6149119892213	88.6369743171165	88.6584336983914	88.6792844124671	88.6995217544902	88.7191419750772	88.7381422083944	88.7565204247394	88.7742753832089	88.791406587289	88.8079142515974	88.8237992407144	88.8390630800067	88.8537078897734	88.8677363781537	88.8811518111204	88.8939579974924	88.9061592627742	88.9177604341559	88.9287668339947	88.9391842546409
vGLT	88.9142144701987	88.4923474342341	88.2423009070652	88.1106719996232	88.0558889297624	88.0482957759906	88.0671837426809	88.0984711879077	88.1329655350722	88.1650052039353	88.1913960162203	88.2106029421579	88.2221601448506	88.226257110591	88.2234584580031	88.2145203410125	88.200273969089	88.1815544112839	88.1591592553607	88.1338265468249	88.1062248932868	88.0769510496663	88.0465319054867	88.0154288996424	87.9840435964574	87.9527236476412	87.9217686723747	87.8914357935585	87.8619447001336	87.8334821791801	87.8062061311305	87.7802490803442	87.755721233796	87.7327131310501	87.7112979413365	87.6915334501197	87.6734637731746	87.657120855746	87.6425257701139	87.6296898558992	87.6186157210736	87.6092981291574	87.601724789139	87.5958770644011	87.5917306129268	87.5892559697407	87.5884190801404	87.5891817908926	87.5915023050803	87.5953356061279	87.6006338530149	87.6073467506419	87.6154218998182	87.624805123994	87.6354407782167	87.6472720401418	87.6602411831102	87.6742898332425	87.6893592102209	87.7053903523004	87.7223243261562	87.7401024215972	87.758666331463	87.7779583170948	87.7979213595074	87.8184992969153	87.8396369485251	87.8612802252854	87.8833762280364	87.9058733334613	87.9287212684672	87.9518711731952	87.9752756533506	87.9988888234744	88.0226663401026	88.0465654263922	88.0705448888726	88.0945651270255	88.1185881356572	88.1425775016172	88.1664983949009	88.1903175546814	88.2140032721503	88.2375253683462	88.2608551692182	88.2839654775556	88.3068305447382	88.3294260389541	88.3517290122862	88.3737178662918	88.3953723192609	88.4166733702526	88.437603263832	88.4581454569823	88.4782845833062	88.4980064196911	88.5172978523521	88.536146844662	88.5545424049622	88.5724745541681	88.5899342961949
vGLYCO	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
