Time	GLC	G6P	F6P	FBP
40	4.06598833	1.879893583	0.076808007	0.114953552
40.66666667	4.05631216	1.920484096	0.072294334	0.103749972
41.33333333	4.07200786	1.929273514	0.092443499	0.121190737
42	4.040339774	1.944940134	0.074914808	0.133035358
42.66666667	4.002289465	1.993942663	0.08706572	0.130228852
43.33333333	3.950234559	1.981890721	0.077389628	0.136996334
44	3.921455562	2.037289391	0.100261458	0.172983724
44.66666667	3.913729779	2.038291798	0.092489993	0.144400138
45.33333333	3.881524058	2.047870675	0.090619314	0.150943585
46	3.861979078	2.068822716	0.092895751	0.138567591
46.66666667	3.833095879	2.089881887	0.087554922	0.159252621
47.33333333	3.818963464	2.084896485	0.097000213	0.135971763
48	3.823306119	2.116462208	0.08978155	0.193414443
48.66666667	3.798056452	2.116748968	0.096458784	0.165673177
49.33333333	3.770576417	2.154132479	0.108878993	0.176883142
50	3.751362566	2.169036756	0.091636709	0.197266432
50.66666667	3.737340283	2.187676654	0.100927666	0.184960167
51.33333333	3.719429622	2.200630145	0.088648455	0.194927713
52	3.700127697	2.23310716	0.095713573	0.218379887
52.66666667	3.655657022	2.213894214	0.09655414	0.194133899
53.33333333	3.692820565	2.277843504	0.105653186	0.224447618
54	3.675089133	2.274459962	0.098446111	0.21755321
54.66666667	3.633896606	2.288019751	0.100983751	0.285916815
55.33333333	3.604656042	2.280273518	0.100367676	0.259595828
56	3.605965588	2.316597802	0.101018049	0.264370742
56.66666667	3.559051551	2.30068698	0.099654633	0.216430963
57.33333333	3.540362627	2.335352781	0.102328206	0.225535669
58	3.530562752	2.3394889	0.099223488	0.284331271
58.66666667	3.495801875	2.360503058	0.095265068	0.283667507
59.33333333	3.488515131	2.367009383	0.11120847	0.224404619
